f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,label,label_name,confidence,style,reason,payload
0.0,0.0,1.0,0.0,0.126304347826087,0.6960000000000001,0.0,0.0,0.02436232831916285,0.02436232831916285,0.12,0.5714285714285714,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.8333333333333334,0.5,0.08333333333333337,0.0,0.0,0.2,0.0,0.4,0.0,0.44999999999999996,0.0,1,CHECK_CALL,0.68,draw,Draw has acceptable price,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""TURN"",""holeCards"":[""9s"",""Qd""],""communityCards"":[""3h"",""Kc"",""Jd"",""Ah""],""pot"":1529,""toCall"":0,""botStack"":447,""opponentStack"":3228,""position"":""BIG_BLIND"",""playersCount"":6,""actions"":[""CHECK"",""CHECK"",""RAISE""],""opponentStyle"":""UNKNOWN"",""minRaise"":50,""scenario"":""value_spot""}"
0.0,0.0,1.0,0.0,0.19192028985507248,0.437,0.24875621890547264,0.01924557351809084,1.0,0.5998896247240618,0.12,0.42857142857142855,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.5,0.0,1.0,0.125,0.6,0.2,0.4,0.0,0.8333333333333333,0.0,1,CHECK_CALL,0.68,draw,Draw has acceptable price,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""TURN"",""holeCards"":[""6h"",""5h""],""communityCards"":[""Ac"",""3c"",""Ah"",""2d""],""pot"":151,""toCall"":50,""botStack"":2598,""opponentStack"":1087,""position"":""SMALL_BLIND"",""playersCount"":5,""actions"":[""RAISE"",""CHECK"",""RAISE"",""CHECK"",""CALL"",""RAISE""],""opponentStyle"":""AGGRESSIVE"",""minRaise"":50,""scenario"":""speculative""}"
0.0,0.0,1.0,0.0,0.16692028985507246,0.567,0.29873417721518986,0.11823647294589178,0.3002406738868833,0.12936221419975932,1.0,0.2857142857142857,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,0.75,0.6666666666666667,1.0,0.125,0.0,0.0,0.2,0.0,0.31666666666666665,1.0,1,CHECK_CALL,0.68,draw,Draw has acceptable price,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""TURN"",""holeCards"":[""8d"",""7d""],""communityCards"":[""3h"",""7h"",""4c"",""5h""],""pot"":277,""toCall"":118,""botStack"":998,""opponentStack"":430,""position"":""BUTTON"",""playersCount"":4,""actions"":[""CHECK""],""opponentStyle"":""PASSIVE"",""minRaise"":20,""scenario"":""speculative""}"
0.0,1.0,0.0,0.0,0.08985507246376814,0.382,0.2562358276643991,0.02907126318497556,0.9875508130081302,0.06326219512195122,0.12,0.2857142857142857,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.75,0.0,0.0,0.0,0.4,0.2,0.0,0.41666666666666663,1.0,0,FOLD,0.64,discipline,Weak hand with insufficient equity,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""6d"",""5h""],""communityCards"":[""Jd"",""9d"",""8c""],""pot"":328,""toCall"":113,""botStack"":3887,""opponentStack"":249,""position"":""BIG_BLIND"",""playersCount"":4,""actions"":[""CHECK"",""CALL"",""CALL""],""opponentStyle"":""PASSIVE"",""minRaise"":20,""scenario"":""trash""}"
1.0,0.0,0.0,0.0,0.252,0.252,0.37668161434977576,0.02877697841726619,1.0,1.0,1.0,0.5714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.6,0.0,0.4,0.4,0.7833333333333333,0.0,0,FOLD,0.82,discipline,Weak preflop range folds versus pressure (marginal),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""3d"",""4s""],""communityCards"":[],""pot"":139,""toCall"":84,""botStack"":2919,""opponentStack"":2981,""position"":""LATE"",""playersCount"":6,""actions"":[""RAISE"",""RAISE"",""CHECK"",""FOLD"",""CHECK"",""FOLD"",""RAISE""],""opponentStyle"":""UNKNOWN"",""minRaise"":20,""scenario"":""trash""}"
0.0,1.0,0.0,0.0,0.08862318840579711,0.40900000000000003,0.32926829268292684,0.20164301717699776,0.20287878787878788,0.20287878787878788,1.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4166666666666667,0.3333333333333333,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.35,1.0,0,FOLD,0.64,discipline,Weak hand with insufficient equity,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""7s"",""5c""],""communityCards"":[""8h"",""Qd"",""4s""],""pot"":550,""toCall"":270,""botStack"":1339,""opponentStack"":6089,""position"":""BUTTON"",""playersCount"":4,""actions"":[],""opponentStyle"":""TIGHT_PASSIVE"",""minRaise"":100,""scenario"":""balanced""}"
0.0,0.0,1.0,0.0,0.3652536231884058,0.4150000000000001,0.0,0.0,0.4531710914454277,0.4531710914454277,0.12,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5833333333333334,0.5,0.6666666666666667,1.0,0.375,0.4,0.0,0.6,0.0,0.5833333333333333,0.0,2,RAISE,0.86,value,"Strong hand, value betting favorable spot","{""gameId"":""sim"",""botId"":""bot_1"",""street"":""TURN"",""holeCards"":[""9h"",""3s""],""communityCards"":[""7d"",""3d"",""5s"",""3h""],""pot"":452,""toCall"":0,""botStack"":2458,""opponentStack"":3447,""position"":""BIG_BLIND"",""playersCount"":2,""actions"":[""RAISE"",""CHECK"",""RAISE"",""CHECK"",""CHECK""],""opponentStyle"":""UNKNOWN"",""minRaise"":20,""scenario"":""draw_pressure""}"
0.0,0.0,1.0,0.0,0.1861231884057971,0.54,0.0,0.0,0.05922242314647378,0.05922242314647378,0.12,0.14285714285714285,1.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,0.5,0.0,0.75,0.25,0.75,1.0,0.125,0.0,0.4,0.0,0.2,0.44999999999999996,1.0,1,CHECK_CALL,0.68,draw,Draw has acceptable price,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""TURN"",""holeCards"":[""Js"",""2s""],""communityCards"":[""10d"",""9h"",""7s"",""7c""],""pot"":3318,""toCall"":0,""botStack"":2358,""opponentStack"":9942,""position"":""EARLY"",""playersCount"":3,""actions"":[""CALL"",""CALL"",""FOLD""],""opponentStyle"":""TIGHT_PASSIVE"",""minRaise"":100,""scenario"":""balanced""}"
0.0,1.0,0.0,0.0,0.09731884057971016,0.72,0.369533527696793,0.03094671305621681,1.0,0.8569364161849711,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0,1.0,0.6666666666666666,0.6666666666666667,0.0,0.0,0.0,0.2,0.4,0.0,0.3333333333333333,1.0,0,FOLD,0.64,discipline,Weak hand with insufficient equity,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""7d"",""Ah""],""communityCards"":[""8d"",""4s"",""5s""],""pot"":865,""toCall"":507,""botStack"":16383,""opponentStack"":8895,""position"":""LATE"",""playersCount"":3,""actions"":[""CHECK"",""CALL"",""CHECK""],""opponentStyle"":""CALLING_STATION"",""minRaise"":100,""scenario"":""balanced""}"
0.0,1.0,0.0,0.0,0.0810144927536232,0.398,0.284,0.05838815789473684,0.5661080074487895,0.5027932960893855,0.12,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.6666666666666666,0.6666666666666667,0.0,0.0,0.4,0.2,0.2,0.4,0.7,1.0,0,FOLD,0.76,discipline,Weak hand facing costly or aggressive action,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""4s"",""8h""],""communityCards"":[""10c"",""6c"",""7s""],""pot"":179,""toCall"":71,""botStack"":1216,""opponentStack"":1080,""position"":""EARLY"",""playersCount"":4,""actions"":[""RAISE"",""FOLD"",""RAISE"",""CALL"",""CHECK"",""FOLD""],""opponentStyle"":""TIGHT_PASSIVE"",""minRaise"":50,""scenario"":""trash""}"
0.0,1.0,0.0,0.0,0.09971014492753626,0.55,0.2637889688249401,0.04330708661417323,0.6894679695982627,0.508686210640608,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.8333333333333334,0.3333333333333333,0.5833333333333333,0.0,0.0,0.0,0.2,0.0,0.4,0.39999999999999997,1.0,0,FOLD,0.64,discipline,Weak hand with insufficient equity,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""3s"",""Qc""],""communityCards"":[""6h"",""10s"",""Jc""],""pot"":921,""toCall"":330,""botStack"":7620,""opponentStack"":5622,""position"":""BUTTON"",""playersCount"":2,""actions"":[""FOLD"",""FOLD"",""CALL""],""opponentStyle"":""TIGHT_PASSIVE"",""minRaise"":100,""scenario"":""balanced""}"
0.0,0.0,1.0,0.0,0.1028985507246377,0.43600000000000005,0.0,0.0,0.0983739837398374,0.0983739837398374,0.12,0.42857142857142855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.25,0.25,0.0,0.0,0.4,0.4,0.2,0.2,0.75,0.0,1,CHECK_CALL,0.68,draw,Draw has acceptable price,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""TURN"",""holeCards"":[""5c"",""8d""],""communityCards"":[""Jc"",""6d"",""Ks"",""4h""],""pot"":205,""toCall"":0,""botStack"":242,""opponentStack"":850,""position"":""SMALL_BLIND"",""playersCount"":5,""actions"":[""CHECK"",""RAISE"",""CALL"",""RAISE"",""FOLD"",""CALL""],""opponentStyle"":""UNKNOWN"",""minRaise"":20,""scenario"":""trash""}"
1.0,0.0,0.0,0.0,0.9570000000000001,0.9570000000000001,0.39846743295019155,0.1918819188191882,0.28768577494692144,0.28768577494692144,0.12,0.5714285714285714,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.39999999999999997,1.0,2,RAISE,0.9,value,Premium preflop range raises for value (premium_broadway),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""Kc"",""Ac""],""communityCards"":[],""pot"":157,""toCall"":104,""botStack"":542,""opponentStack"":2584,""position"":""BIG_BLIND"",""playersCount"":6,""actions"":[""FOLD"",""CHECK"",""CALL"",""CHECK"",""CHECK"",""CALL"",""CALL""],""opponentStyle"":""TIGHT_PASSIVE"",""minRaise"":20,""scenario"":""premium_preflop""}"
0.0,0.0,1.0,0.0,0.08536231884057972,0.502,0.336283185840708,0.08755760368663594,0.4822222222222223,0.4388888888888889,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4166666666666667,0.5,0.25,0.0,0.0,0.6,0.2,0.2,0.2,0.8666666666666666,0.0,0,FOLD,0.76,discipline,Weak hand facing costly or aggressive action,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""TURN"",""holeCards"":[""7d"",""6d""],""communityCards"":[""2h"",""4c"",""8d"",""Jd""],""pot"":75,""toCall"":38,""botStack"":434,""opponentStack"":395,""position"":""LATE"",""playersCount"":2,""actions"":[""CALL"",""RAISE"",""FOLD"",""RAISE"",""CHECK"",""RAISE""],""opponentStyle"":""AGGRESSIVE"",""minRaise"":20,""scenario"":""speculative""}"
0.0,1.0,0.0,0.0,0.21619565217391307,0.8150000000000001,0.15022761760242792,0.07360594795539034,0.20014880952380953,0.20014880952380953,0.12,0.42857142857142855,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.5,1.0,0.125,0.0,0.0,0.2,0.0,0.31666666666666665,0.0,1,CHECK_CALL,0.62,pot_odds,Marginal call justified by price,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""9h"",""Ah""],""communityCards"":[""8s"",""Qs"",""Ac""],""pot"":1680,""toCall"":297,""botStack"":4035,""opponentStack"":18346,""position"":""BIG_BLIND"",""playersCount"":5,""actions"":[""CHECK""],""opponentStyle"":""UNKNOWN"",""minRaise"":100,""scenario"":""value_spot""}"
1.0,0.0,0.0,0.0,0.5940000000000001,0.5940000000000001,0.1850443599493029,0.0738492665655033,0.2562208398133748,0.2562208398133748,0.12,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.4,0.8,0.0,0.2,0.8833333333333333,0.0,0,FOLD,0.82,discipline,Weak preflop range folds versus pressure (marginal),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""9h"",""7h""],""communityCards"":[],""pot"":643,""toCall"":146,""botStack"":1977,""opponentStack"":6021,""position"":""SMALL_BLIND"",""playersCount"":3,""actions"":[""CALL"",""RAISE"",""CALL"",""CALL"",""CALL"",""FOLD"",""RAISE""],""opponentStyle"":""AGGRESSIVE"",""minRaise"":100,""scenario"":""speculative""}"
0.0,1.0,0.0,0.0,0.11188405797101453,0.567,0.11405529953917051,0.12724935732647816,0.08430862592110966,0.08430862592110966,0.12,0.42857142857142855,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.75,0.0,0.0,0.0,0.0,0.2,0.2,0.31666666666666665,0.0,0,FOLD,0.64,discipline,Weak hand with insufficient equity,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""8s"",""7s""],""communityCards"":[""Qd"",""10c"",""Kd""],""pot"":1538,""toCall"":198,""botStack"":1556,""opponentStack"":16737,""position"":""SMALL_BLIND"",""playersCount"":5,""actions"":[""FOLD"",""CHECK""],""opponentStyle"":""UNKNOWN"",""minRaise"":100,""scenario"":""speculative""}"
0.0,0.0,0.0,1.0,0.31137681159420294,0.66,0.0,0.0,0.28958333333333336,0.07994791666666666,0.12,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.5,0.0,1.0,0.4,0.5,1.0,0.25,0.2,0.2,0.0,0.0,0.5666666666666667,0.0,1,CHECK_CALL,0.66,pot_control,Weak or marginal hand takes free card,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""RIVER"",""holeCards"":[""Ad"",""4c""],""communityCards"":[""Jc"",""Qs"",""Qh"",""6h"",""Js""],""pot"":320,""toCall"":0,""botStack"":1112,""opponentStack"":307,""position"":""SMALL_BLIND"",""playersCount"":2,""actions"":[""RAISE"",""CALL""],""opponentStyle"":""UNKNOWN"",""minRaise"":20,""scenario"":""balanced""}"
1.0,0.0,0.0,0.0,0.62,0.62,0.0,0.0,0.39215686274509803,0.09389140271493213,0.12,0.14285714285714285,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.5166666666666666,1.0,1,CHECK_CALL,0.7,pot_control,Marginal preflop hand checks option (marginal),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""6d"",""Jd""],""communityCards"":[],""pot"":221,""toCall"":0,""botStack"":1040,""opponentStack"":249,""position"":""BIG_BLIND"",""playersCount"":3,""actions"":[""CHECK"",""CALL"",""CALL"",""CALL"",""CALL""],""opponentStyle"":""CALLING_STATION"",""minRaise"":20,""scenario"":""value_spot""}"
0.0,1.0,0.0,0.0,0.1709057971014493,0.54,0.0,0.0,0.13020833333333334,0.13020833333333334,1.0,0.5714285714285714,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666663,1.0,0.125,0.0,0.4,0.6,0.4,0.35,0.75,1,CHECK_CALL,0.66,pot_control,Weak or marginal hand takes free card,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""4d"",""4h""],""communityCards"":[""Kd"",""10c"",""3h""],""pot"":336,""toCall"":0,""botStack"":525,""opponentStack"":3001,""position"":""BUTTON"",""playersCount"":6,""actions"":[""CALL"",""FOLD"",""CHECK"",""CALL"",""CHECK"",""CHECK"",""FOLD""],""opponentStyle"":""UNKNOWN"",""minRaise"":20,""scenario"":""trash""}"
0.0,1.0,0.0,0.0,0.08666666666666668,0.5700000000000001,0.28602620087336245,0.0501627417193184,0.665519877675841,0.09378185524974515,0.12,0.5714285714285714,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.8333333333333334,0.6666666666666666,0.5833333333333333,0.0,0.0,0.0,0.2,0.0,0.0,0.39999999999999997,1.0,0,FOLD,0.64,discipline,Weak hand with insufficient equity,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""Qs"",""4h""],""communityCards"":[""7d"",""3s"",""8d""],""pot"":654,""toCall"":262,""botStack"":5223,""opponentStack"":736,""position"":""SMALL_BLIND"",""playersCount"":6,""actions"":[""CALL""],""opponentStyle"":""CALLING_STATION"",""minRaise"":50,""scenario"":""balanced""}"
0.0,0.0,0.0,1.0,0.30920289855072464,0.7340000000000001,0.4647058823529412,0.20599739243807041,0.3511904761904762,0.3511904761904762,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.8333333333333334,0.6,0.5,1.0,0.25,0.0,0.2,0.2,0.0,0.36666666666666664,1.0,0,FOLD,0.64,discipline,Weak hand with insufficient equity,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""RIVER"",""holeCards"":[""Qh"",""10d""],""communityCards"":[""As"",""Ks"",""8s"",""Kd"",""8c""],""pot"":364,""toCall"":316,""botStack"":1534,""opponentStack"":3064,""position"":""BUTTON"",""playersCount"":3,""actions"":[""CHECK"",""CALL""],""opponentStyle"":""PASSIVE"",""minRaise"":20,""scenario"":""balanced""}"
1.0,0.0,0.0,0.0,1.0,1.0,0.26634146341463416,0.03787983904537255,0.79864804964539,0.2882313829787234,0.12,0.2857142857142857,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,1.0,0.125,0.0,0.0,0.0,0.0,0.35,1.0,2,RAISE,0.9,value,Premium preflop range raises for value (premium_pair),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""Qs"",""Qd""],""communityCards"":[],""pot"":752,""toCall"":273,""botStack"":7207,""opponentStack"":2601,""position"":""EARLY"",""playersCount"":4,""actions"":[],""opponentStyle"":""PASSIVE"",""minRaise"":50,""scenario"":""premium_preflop""}"
0.0,1.0,0.0,0.0,0.1886594202898551,0.9299999999999999,0.0,0.0,0.2465753424657534,0.12138508371385083,0.12,0.14285714285714285,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.08333333333333337,1.0,0.125,0.0,0.0,0.0,0.0,0.35,1.0,1,CHECK_CALL,0.66,pot_control,Weak or marginal hand takes free card,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""10h"",""10s""],""communityCards"":[""5s"",""Kh"",""2h""],""pot"":219,""toCall"":0,""botStack"":648,""opponentStack"":319,""position"":""SMALL_BLIND"",""playersCount"":3,""actions"":[],""opponentStyle"":""PASSIVE"",""minRaise"":20,""scenario"":""premium_preflop""}"
0.0,1.0,0.0,0.0,0.19445652173913044,0.695,0.0,0.0,0.4624769797421731,0.21247697974217314,0.12,0.42857142857142855,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.9166666666666666,0.6666666666666666,0.25,1.0,0.125,0.0,0.4,0.2,0.0,0.41666666666666663,0.75,1,CHECK_CALL,0.66,pot_control,Weak or marginal hand takes free card,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""Kh"",""8s""],""communityCards"":[""6c"",""4c"",""Kd""],""pot"":1448,""toCall"":0,""botStack"":8036,""opponentStack"":3692,""position"":""BIG_BLIND"",""playersCount"":5,""actions"":[""CHECK"",""CALL"",""CALL""],""opponentStyle"":""UNKNOWN"",""minRaise"":50,""scenario"":""balanced""}"
0.0,1.0,0.0,0.0,0.16692028985507246,0.695,0.28549141965678626,0.20819112627986347,0.15993449781659388,0.15993449781659388,0.12,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.9166666666666666,0.6666666666666666,0.8333333333333334,1.0,0.125,0.0,0.6,0.4,0.2,0.4333333333333333,0.75,0,FOLD,0.76,discipline,Weak hand facing costly or aggressive action,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""Kh"",""8c""],""communityCards"":[""4d"",""4c"",""2d""],""pot"":458,""toCall"":183,""botStack"":879,""opponentStack"":3824,""position"":""EARLY"",""playersCount"":2,""actions"":[""CALL"",""CALL"",""FOLD"",""CHECK"",""CALL"",""CHECK""],""opponentStyle"":""AGGRESSIVE"",""minRaise"":20,""scenario"":""value_spot""}"
0.0,0.0,1.0,0.0,0.18032608695652175,0.49000000000000005,0.0,0.0,0.13055555555555556,0.13055555555555556,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.75,0.08333333333333337,1.0,0.125,0.0,0.2,0.2,0.2,0.36666666666666664,1.0,1,CHECK_CALL,0.66,pot_control,Weak or marginal hand takes free card,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""TURN"",""holeCards"":[""4s"",""9s""],""communityCards"":[""Kc"",""2c"",""4d"",""Qc""],""pot"":630,""toCall"":0,""botStack"":987,""opponentStack"":2121,""position"":""BUTTON"",""playersCount"":2,""actions"":[""FOLD"",""CALL"",""CHECK""],""opponentStyle"":""TIGHT_PASSIVE"",""minRaise"":50,""scenario"":""balanced""}"
0.0,1.0,0.0,0.0,0.083768115942029,0.39899999999999997,0.18890814558058924,0.02018892387479163,0.9613603988603989,0.24626068376068377,0.12,0.2857142857142857,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666663,0.0,0.0,0.0,0.4,0.0,0.0,0.44999999999999996,1.0,1,CHECK_CALL,0.68,draw,Draw has acceptable price,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""6h"",""4h""],""communityCards"":[""3s"",""Kh"",""5d""],""pot"":468,""toCall"":109,""botStack"":5399,""opponentStack"":1383,""position"":""BIG_BLIND"",""playersCount"":4,""actions"":[""CALL"",""CALL""],""opponentStyle"":""PASSIVE"",""minRaise"":100,""scenario"":""speculative""}"
1.0,0.0,0.0,0.0,0.6349999999999999,0.6349999999999999,0.0,0.0,0.04789806547619047,0.04789806547619047,0.12,0.42857142857142855,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2833333333333333,1.0,1,CHECK_CALL,0.7,pot_control,Marginal preflop hand checks option (marginal),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""Ks"",""5c""],""communityCards"":[],""pot"":2688,""toCall"":0,""botStack"":1545,""opponentStack"":17181,""position"":""EARLY"",""playersCount"":5,""actions"":[""CHECK"",""CHECK""],""opponentStyle"":""PASSIVE"",""minRaise"":100,""scenario"":""value_spot""}"
0.0,1.0,0.0,0.0,0.19155797101449276,0.43500000000000005,0.4899328859060403,0.05065926439972242,1.0,1.0,1.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.6666666666666666,0.08333333333333337,1.0,0.125,0.4,0.0,0.0,0.0,0.6833333333333333,0.0,0,FOLD,0.76,discipline,Weak hand facing costly or aggressive action,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""4s"",""9h""],""communityCards"":[""Kc"",""Kd"",""2c""],""pot"":152,""toCall"":146,""botStack"":2882,""opponentStack"":2893,""position"":""LATE"",""playersCount"":6,""actions"":[""RAISE"",""RAISE""],""opponentStyle"":""AGGRESSIVE"",""minRaise"":20,""scenario"":""trash""}"
0.0,1.0,0.0,0.0,0.10500000000000002,0.864,0.0,0.0,1.0,0.8186274509803922,1.0,0.2857142857142857,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.41666666666666663,0.0,0.0,0.2,0.6,0.6,0.0,0.5666666666666667,1.0,1,CHECK_CALL,0.66,pot_control,Weak or marginal hand takes free card,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""Ac"",""Qd""],""communityCards"":[""2h"",""9h"",""3h""],""pot"":102,""toCall"":0,""botStack"":3389,""opponentStack"":1002,""position"":""LATE"",""playersCount"":4,""actions"":[""CHECK"",""RAISE"",""CALL"",""CALL"",""CHECK"",""CALL"",""CHECK""],""opponentStyle"":""PASSIVE"",""minRaise"":20,""scenario"":""premium_preflop""}"
0.0,1.0,0.0,0.0,0.09173913043478263,0.61,0.0,0.0,0.01949643493761141,0.01949643493761141,0.12,0.5714285714285714,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.8333333333333334,0.3333333333333333,0.33333333333333337,0.0,0.0,0.0,0.6,0.0,0.4,0.5,0.75,1,CHECK_CALL,0.66,pot_control,Weak or marginal hand takes free card,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""Qs"",""6d""],""communityCards"":[""Jh"",""3d"",""4s""],""pot"":748,""toCall"":0,""botStack"":175,""opponentStack"":3604,""position"":""BIG_BLIND"",""playersCount"":6,""actions"":[""CALL"",""CALL"",""FOLD"",""CALL"",""FOLD""],""opponentStyle"":""UNKNOWN"",""minRaise"":20,""scenario"":""value_spot""}"
0.0,0.0,0.0,1.0,0.3005072463768116,0.68,0.4103585657370518,0.0865546218487395,0.670045045045045,0.28284534534534533,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.4,0.16666666666666663,1.0,0.25,0.2,0.2,0.0,0.0,0.5666666666666667,1.0,0,FOLD,0.64,discipline,Weak hand with insufficient equity,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""RIVER"",""holeCards"":[""5s"",""Ad""],""communityCards"":[""4d"",""4h"",""9d"",""Jh"",""As""],""pot"":888,""toCall"":618,""botStack"":7140,""opponentStack"":3014,""position"":""BUTTON"",""playersCount"":3,""actions"":[""RAISE"",""CALL""],""opponentStyle"":""PASSIVE"",""minRaise"":50,""scenario"":""value_spot""}"
